STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,AUX_OBS_STATUS,Aux observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,BASE_PER,Base year,DECIMALS,Decimals
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2021,,23234,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2020,,23228,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2019,,23171,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2018,,22792,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2017,,20971,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2016,,21081,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2015,,19338,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2014,,17795,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2013,,16095,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2012,,15219,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2011,,14794,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2010,,14138,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2009,,14699,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2008,,13416,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2007,,13090,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2006,,12033,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2005,,11920,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2004,,11377,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2003,,10876,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2002,,10445,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2001,,10446,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2000,,10527,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,BGR,Bulgaria,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,1999,,12335,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2024,,11454.00027,,P,Provisional value,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2023,,11108.36854,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2022,,10684.57056,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2021,,9706.370942,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2020,,9331.688605,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2019,,9226.92364,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2018,,8305.661893,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2017,,7274.537214,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2016,,6369.829181,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2015,,6852.954719,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2014,,6699.445899,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2013,,6089.302886,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2012,,5441.566198,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2011,,4702.283202,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2010,,3873.499859,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2009,,3732.07303,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2008,,3583.603238,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2007,,3507.90364,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2006,,3001.046854,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2005,,2619.451615,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2004,,2431.65262,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2003,,2274.565138,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2002,,2043.957882,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2001,,1978.344765,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CZE,Czechia,A,Annual,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,"US dollars, PPP converted",V,Current prices,_Z,Not applicable,2000,,1848.691961,,,,,,,,,,,,6,Millions,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2024,,3179806.4,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2023,,3001302.4,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2022,,2637193.1,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2021,,2405509.4,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2020,,2281134,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2019,,2109459.8,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2018,,1866108.8,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2017,,1740442.2,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2016,,1692175.8,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2015,,1619027.7,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2014,,1524280.3,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2013,,1484039.7,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2012,,1404017,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2011,,1318086,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2010,,1210840.8,,,,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2009,,1152311,,B,Time series break,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2008,,1592420,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2007,,1423381,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2006,,1223756.4,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2005,,1118698,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2004,,926252,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2003,,862108,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2002,,810525,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2001,,742726,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,CHN,China (People’s Republic of),A,Annual,T_RS,Researchers,FTE,Full time equivalent unit,_Z,Not applicable,_Z,Not applicable,2000,,695062,,B,Time series break,D,Definition differs,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,GRC,Greece,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2023,,89396,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,GRC,Greece,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2022,,85714,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,GRC,Greece,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2021,,76660,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,GRC,Greece,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2020,,72234,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,GRC,Greece,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2019,,66451,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,GRC,Greece,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2017,,61616,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,GRC,Greece,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2015,,60736,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,GRC,Greece,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2013,,53744,,D,Definition differs,,,,,,,,,0,Units,,,0,Zero
DATAFLOW,OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),Main Science and Technology Indicators (MSTI database),I,GRC,Greece,A,Annual,T_RS,Researchers,PS,Persons,_Z,Not applicable,_Z,Not applicable,2011,,45239,,B,Time series break,D,Definition differs,,,,,,,0,Units,,,0,Zero
